game_id,official_name,official_type
2011020215,Gord Dwyer,Referee
2011020216,Mike Cvik,Linesman
2011020217,Thor Nelson,Linesman
2011020218,Brian Murphy,Linesman
2011020219,Tom Kowal,Referee
2011020220,Tony Sericolo,Linesman
2011020221,Dan O'Halloran,Referee
2011020222,Matt MacPherson,Linesman
2011020223,Pierre Racicot,Linesman
2011020224,Brian Mach,Linesman
2011020225,Stephane Auger,Referee
2011020226,Stephen Walkom,Referee
2011020227,Kevin Pollock,Referee
2011020228,Greg Kimmerly,Referee
2011020229,Marc Joannette,Referee
2011020230,Pierre Champoux,Linesman
2011020231,Pierre Racicot,Linesman
2011020232,Jean Morin,Linesman
2011020233,Justin StPierre,Referee
2011020234,Brian Mach,Linesman
2011020235,Vaughan Rody,Linesman
2011020236,Chris Lee,Referee
2011020237,Brad Meier,Referee
2011020238,Tony Sericolo,Linesman
2011020239,Ian Walsh,Referee
2011020240,Kelly Sutherland,Referee
2011020241,Vaughan Rody,Linesman
2011020242,Steve Kozari,Referee
2011020243,Brad Lazarowich,Linesman
2011020244,Jay Sharrers,Linesman
2011020245,Pierre Champoux,Linesman
2011020246,Brad Meier,Referee
2011020247,Steve Miller,Linesman
2011020248,Scott Driscoll,Linesman
2011020249,Brian Murphy,Linesman
2011020250,Francois StLaurent,Referee
2011020251,Wes McCauley,Referee
2011020252,Don Henderson,Linesman
2011020253,Gord Dwyer,Referee
2011020254,Scott Cherrey,Linesman
2011020255,Brad Meier,Referee
2011020256,Mark Shewchyk,Linesman
2011020257,Francois StLaurent,Referee
2011020258,Brad Meier,Referee
2011020259,Justin StPierre,Referee
2011020260,Jonny Murray,Linesman
2011020261,Tim Nowak,Linesman
2011020262,Greg Devorski,Linesman
2011020263,Gord Dwyer,Referee
2011020264,Lonnie Cameron,Linesman
2011020265,Paul Devorski,Referee
2011020266,Jean Morin,Linesman
2011020267,Scott Driscoll,Linesman
2011020268,Andy McElman,Linesman
2011020269,Scott Cherrey,Linesman
2011020270,Chris Lee,Referee
2011020271,Frederick L'Ecuyer,Referee
2011020272,Darren Gibbs,Linesman
2011020273,Tim Peel,Referee
2011020274,Mike Cvik,Linesman
2011020275,Brad Kovachik,Linesman
2011020276,Dan Schachte,Linesman
2011020277,David Brisebois,Linesman
2011020278,Stephane Auger,Referee
2011020279,Francois StLaurent,Referee
2011020280,Derek Nansen,Linesman
2011020281,Chris Rooney,Referee
2011020282,Pierre Racicot,Linesman
2011020283,Michel Cormier,Linesman
2011020284,Tom Kowal,Referee
2011020285,Kelly Sutherland,Referee
2011020286,Gord Dwyer,Referee
2011020287,Marc Joannette,Referee
2011020288,Jay Sharrers,Linesman
2011020289,Tim Peel,Referee
2011020290,Justin StPierre,Referee
2011020291,Steve Miller,Linesman
2011020292,Derek Amell,Linesman
2011020293,Chris Rooney,Referee
2011020294,Wes McCauley,Referee
2011020295,Tom Kowal,Referee
2011020296,Brad Watson,Referee
2011020297,Dan O'Rourke,Referee
2011020298,Frederick L'Ecuyer,Referee
2011020299,Andy McElman,Linesman
2011020300,Brad Kovachik,Linesman
2011020301,Tony Sericolo,Linesman
2011020302,Dean Morton,Referee
2011020303,Ghislain Hebert,Referee
2011020304,Kelly Sutherland,Referee
2011020305,Derek Nansen,Linesman
2011020306,Brian Pochmara,Referee
2011020307,Rob Martell,Referee
2011020308,Ryan Galloway,Linesman
2011020309,Darren Gibbs,Linesman
2011020310,Bryan Pancich,Linesman
2011020311,Mike Leggo,Referee
2011020312,Vaughan Rody,Linesman
2011020313,Kelly Sutherland,Referee
2011020314,Dave Jackson,Referee
2011020315,Don Henderson,Linesman
2011020316,Ryan Galloway,Linesman
2011020317,Tim Nowak,Linesman
2011020318,Greg Devorski,Linesman
2011020319,Frederick L'Ecuyer,Referee
2011020320,Rob Martell,Referee
2011020321,Steve Miller,Linesman
2011020322,Pierre Racicot,Linesman
2011020323,Tim Peel,Referee
2011020324,Michel Cormier,Linesman
2011020325,Stephane Auger,Referee
2011020326,David Brisebois,Linesman
2011020327,Brad Meier,Referee
2011020328,Michel Cormier,Linesman
2011020329,Derek Amell,Linesman
2011020330,Steve Miller,Linesman
2011020331,Dan O'Rourke,Referee
2011020332,Mark Wheler,Linesman
2011020333,Thor Nelson,Linesman
2011020334,Chris Lee,Referee
2011020335,Steve Kozari,Referee
2011020336,Lonnie Cameron,Linesman
2011020337,David Banfield,Referee
2011020338,Darren Gibbs,Linesman
2011020339,Pierre Champoux,Linesman
2011020340,Dennis LaRue,Referee
2011020341,Mike Cvik,Linesman
2011020342,Steve Kozari,Referee
2011020343,Tom Kowal,Referee
2011020344,Jean Hebert,Referee
2011020345,Mark Shewchyk,Linesman
2011020346,Jean Morin,Linesman
2011020347,Brian Murphy,Linesman
2011020348,Eric Furlatt,Referee
2011020349,Bryan Pancich,Linesman
2011020350,Dennis LaRue,Referee
2011020351,Dave Jackson,Referee
2011020352,Scott Driscoll,Linesman
2011020353,Steve Barton,Linesman
2011020354,Derek Amell,Linesman
2011020355,Don VanMassenhoven,Referee
2011020356,Ghislain Hebert,Referee
2011020357,Chris Rooney,Referee
2011020358,Brad Kovachik,Linesman
2011020359,Steve Kozari,Referee
2011020360,Jay Sharrers,Linesman
2011020361,Dan Schachte,Linesman
2011020362,David Brisebois,Linesman
2011020363,Stephen Walkom,Referee
2011020364,Dan O'Rourke,Referee
2011020365,Brad Lazarowich,Linesman
2011020366,Don VanMassenhoven,Referee
2011020367,Brian Mach,Linesman
2011020368,Francois StLaurent,Referee
2011020369,Tim Nowak,Linesman
2011020370,David Brisebois,Linesman
2011020371,Brad Lazarowich,Linesman
2011020372,Kyle Rehman,Referee
2011020373,Michel Cormier,Linesman
2011020374,Mike Leggo,Referee
2011020375,Brad Kovachik,Linesman
2011020376,Ghislain Hebert,Referee
2011020377,Pierre Champoux,Linesman
2011020378,Tom Kowal,Referee
2011020379,Jean Morin,Linesman
2011020380,Justin StPierre,Referee
2011020381,Tim Nowak,Linesman
2011020382,Bryan Pancich,Linesman
2011020383,Gord Dwyer,Referee
2011020384,Vaughan Rody,Linesman
2011020385,Mark Wheler,Linesman
2011020386,Tony Sericolo,Linesman
2011020387,Derek Nansen,Linesman
2011020388,Derek Amell,Linesman
2011020389,Mike Leggo,Referee
2011020390,Steve Kozari,Referee
2011020391,Paul Devorski,Referee
2011020392,Justin StPierre,Referee
2011020393,Paul Devorski,Referee
2011020394,David Banfield,Referee
2011020395,Pierre Racicot,Linesman
2011020396,Don VanMassenhoven,Referee
2011020397,David Brisebois,Linesman
2011020398,Greg Kimmerly,Referee
2011020399,Lonnie Cameron,Linesman
2011020400,Wes McCauley,Referee
2011020401,Kyle Rehman,Referee
2011020402,Andy McElman,Linesman
2011020403,Steve Miller,Linesman
2011020404,Michel Cormier,Linesman
2011020405,Derek Nansen,Linesman
2011020406,Steve Kozari,Referee
2011020407,Tony Sericolo,Linesman
2011020408,Lonnie Cameron,Linesman
2011020409,Don VanMassenhoven,Referee
2011020410,Steve Miller,Linesman
2011020411,Scott Driscoll,Linesman
2011020412,Stephen Walkom,Referee
2011020413,Greg Devorski,Linesman
2011020414,Jonny Murray,Linesman
2011020415,Tim Peel,Referee
2011020416,Wes McCauley,Referee
2011020417,Francois StLaurent,Referee
2011020418,Andy McElman,Linesman
2011020419,Eric Furlatt,Referee
2011020420,Jonny Murray,Linesman
2011020421,Don VanMassenhoven,Referee
2011020422,Dennis LaRue,Referee
2011020423,Kevin Pollock,Referee
2011020424,Dan O'Halloran,Referee
2011020425,Ryan Galloway,Linesman
2011020426,Scott Driscoll,Linesman
2011020427,Brian Pochmara,Referee
2011020428,Steve Barton,Linesman
2011020429,Thor Nelson,Linesman
2011020430,Darren Gibbs,Linesman
2011020431,Jonny Murray,Linesman
2011020432,Bryan Pancich,Linesman
2011020433,Frederick L'Ecuyer,Referee
2011020434,Tony Sericolo,Linesman
2011020435,Dennis LaRue,Referee
2011020436,Kyle Rehman,Referee
2011020437,Dean Morton,Referee
2011020438,Tom Kowal,Referee
2011020439,Jean Morin,Linesman
2011020440,Frederick L'Ecuyer,Referee
2011020441,Stephen Walkom,Referee
2011020442,Mike Hasenfratz,Referee
2011020443,Derek Nansen,Linesman
2011020444,Mike Leggo,Referee
2011020445,Kelly Sutherland,Referee
2011020446,Chris Rooney,Referee
2011020447,Andy McElman,Linesman
2011020448,Steve Barton,Linesman
2011020449,Francois StLaurent,Referee
2011020450,Gord Dwyer,Referee
2011020451,Paul Devorski,Referee
2011020452,Rob Martell,Referee
2011020453,Tim Nowak,Linesman
2011020454,Chris Lee,Referee
2011020455,Mike Leggo,Referee
2011020456,Bryan Pancich,Linesman
2011020457,Scott Driscoll,Linesman
2011020458,Brad Meier,Referee
2011020459,Don Henderson,Linesman
2011020460,Tim Peel,Referee
2011020461,Mike Cvik,Linesman
2011020462,Marc Joannette,Referee
2011020463,David Brisebois,Linesman
2011020464,Pierre Racicot,Linesman
2011020465,Brian Pochmara,Referee
2011020466,Stephane Auger,Referee
2011020467,Kelly Sutherland,Referee
2011020468,Greg Kimmerly,Referee
2011020469,Kyle Rehman,Referee
2011020470,Derek Nansen,Linesman
2011020471,Jean Morin,Linesman
2011020472,Dan O'Rourke,Referee
2011020473,Eric Furlatt,Referee
2011020474,Shane Heyer,Linesman
2011020475,Jonny Murray,Linesman
2011020476,Brian Mach,Linesman
2011020477,Scott Cherrey,Linesman
2011020478,Mark Shewchyk,Linesman
2011020479,Brian Murphy,Linesman
2011020480,Dean Morton,Referee
2011020481,Bryan Pancich,Linesman
2011020482,David Brisebois,Linesman
2011020483,Brad Meier,Referee
2011020484,Ghislain Hebert,Referee
2011020485,Brad Watson,Referee
2011020486,Vaughan Rody,Linesman
2011020487,Justin StPierre,Referee
2011020488,Pierre Champoux,Linesman
2011020489,Steve Miller,Linesman
2011020490,Chris Rooney,Referee
2011020491,Dan O'Rourke,Referee
2011020492,Steve Barton,Linesman
2011020493,Dan Schachte,Linesman
2011020494,Bryan Pancich,Linesman
2011020495,Steve Kozari,Referee
2011020496,Jonny Murray,Linesman
2011020497,Matt MacPherson,Linesman
2011020498,Marc Joannette,Referee
2011020499,Dave Jackson,Referee
2011020500,Kevin Pollock,Referee
2011020501,Michel Cormier,Linesman
2011020502,Derek Nansen,Linesman
2011020503,Mark Shewchyk,Linesman
2011020504,Steve Barton,Linesman
2011020505,Marc Joannette,Referee
2011020506,Dan Schachte,Linesman
2011020507,Ian Walsh,Referee
2011020508,Brian Murphy,Linesman
2011020509,Francis Charron,Referee
2011020510,Jean Morin,Linesman
2011020511,Ghislain Hebert,Referee
2011020512,Brad Lazarowich,Linesman
2011020513,Thor Nelson,Linesman
2011020514,Darren Gibbs,Linesman
2011020515,Matt MacPherson,Linesman
2011020516,Chris Lee,Referee
2011020517,Lonnie Cameron,Linesman
2011020518,Vaughan Rody,Linesman
2011020519,Ryan Galloway,Linesman
2011020520,Wes McCauley,Referee
2011020521,Ghislain Hebert,Referee
2011020522,Stephen Walkom,Referee
2011020523,Tim Peel,Referee
2011020524,Chris Rooney,Referee
2011020525,Brian Pochmara,Referee
2011020526,Dave Jackson,Referee
2011020527,Don Henderson,Linesman
2011020528,Paul Devorski,Referee
2011020529,Derek Amell,Linesman
2011020530,Jean Morin,Linesman
2011020531,Brad Meier,Referee
2011020532,Jonny Murray,Linesman
2011020533,Pierre Racicot,Linesman
2011020534,Scott Cherrey,Linesman
2011020535,Dennis LaRue,Referee
2011020536,Pierre Champoux,Linesman
2011020537,Greg Kimmerly,Referee
2011020538,Rob Martell,Referee
2011020539,Ghislain Hebert,Referee
2011020540,Mike Cvik,Linesman
2011020541,Mark Wheler,Linesman
2011020542,Pierre Champoux,Linesman
2011020543,Stephen Walkom,Referee
2011020544,Tim Nowak,Linesman
2011020545,Brad Lazarowich,Linesman
2011020546,Michel Cormier,Linesman
2011020547,Dennis LaRue,Referee
2011020548,Justin StPierre,Referee
2011020549,Vaughan Rody,Linesman
2011020550,Mark Wheler,Linesman
2011020551,Chris Lee,Referee
2011020552,Eric Furlatt,Referee
2011020553,Rob Martell,Referee
2011020554,Ryan Galloway,Linesman
2011020555,Ian Walsh,Referee
2011020556,Kyle Rehman,Referee
2011020557,Frederick L'Ecuyer,Referee
2011020558,Tim Nowak,Linesman
2011020559,Wes McCauley,Referee
2011020560,Brad Watson,Referee
2011020561,Dave Jackson,Referee
2011020562,Tim Peel,Referee
2011020563,Greg Kimmerly,Referee
2011020564,Andy McElman,Linesman
2011020565,Mike Leggo,Referee
2011020566,Mike Hasenfratz,Referee
2011020567,Vaughan Rody,Linesman
2011020568,Scott Cherrey,Linesman
2011020569,Ian Walsh,Referee
2011020570,Kyle Rehman,Referee
2011020571,Bryan Pancich,Linesman
2011020572,Brad Lazarowich,Linesman
2011020573,Brian Pochmara,Referee
2011020574,Tony Sericolo,Linesman
2011020575,Dan O'Halloran,Referee
2011020576,Kelly Sutherland,Referee
2011020577,Dennis LaRue,Referee
2011020578,Jonny Murray,Linesman
2011020579,Paul Devorski,Referee
2011020580,Marc Joannette,Referee
2011020581,Darren Gibbs,Linesman
2011020582,Thor Nelson,Linesman
2011020583,Chris Rooney,Referee
2011020584,Derek Nansen,Linesman
2011020585,Brian Pochmara,Referee
2011020586,Kelly Sutherland,Referee
2011020587,Brad Watson,Referee
2011020588,Kevin Pollock,Referee
2011020589,Scott Driscoll,Linesman
2011020590,Dave Jackson,Referee
2011020591,Frederick L'Ecuyer,Referee
2011020592,Chris Rooney,Referee
2011020593,Steve Kozari,Referee
2011020594,Francis Charron,Referee
2011020595,Stephane Auger,Referee
2011020596,Dave Jackson,Referee
2011020597,Gord Dwyer,Referee
2011020598,Dan O'Rourke,Referee
2011020599,Kevin Pollock,Referee
2011020600,Pierre Racicot,Linesman
2011020601,Greg Devorski,Linesman
2011020602,Tim Nowak,Linesman
2011020603,Brad Watson,Referee
2011020604,Matt MacPherson,Linesman
2011020605,Marc Joannette,Referee
2011020606,Stephane Auger,Referee
2011020607,Jonny Murray,Linesman
2011020608,Brad Meier,Referee
2011020609,Don Henderson,Linesman
2011020610,Frederick L'Ecuyer,Referee
2011020611,Mike Leggo,Referee
2011020612,Mike Cvik,Linesman
2011020613,Greg Devorski,Linesman
2011020614,Pierre Racicot,Linesman
2011020615,Ian Walsh,Referee
2011020616,Greg Kimmerly,Referee
2011020617,Scott Cherrey,Linesman
2011020618,Brian Pochmara,Referee
2011020619,Tony Sericolo,Linesman
2011020620,Justin StPierre,Referee
2011020621,Frederick L'Ecuyer,Referee
2011020622,Pierre Champoux,Linesman
2011020623,Don Henderson,Linesman
2011020624,Ryan Galloway,Linesman
2011020625,Jay Sharrers,Linesman
2011020626,Shane Heyer,Linesman
2011020627,Scott Driscoll,Linesman
2011020628,Brad Lazarowich,Linesman
2011020629,Brian Pochmara,Referee
2011020630,Dean Morton,Referee
2011020631,Mike Hasenfratz,Referee
2011020632,Derek Nansen,Linesman
2011020633,Brad Kovachik,Linesman
2011020634,Tim Peel,Referee
2011020635,Bryan Pancich,Linesman
2011020636,Thor Nelson,Linesman
2011020637,Derek Amell,Linesman
2011020638,Pierre Champoux,Linesman
2011020639,Rob Martell,Referee
2011020640,Wes McCauley,Referee
2011020641,Darren Gibbs,Linesman
2011020642,Jay Sharrers,Linesman
2011020643,Ghislain Hebert,Referee
2011020644,Greg Devorski,Linesman
2011020645,Ian Walsh,Referee
2011020646,Vaughan Rody,Linesman
2011020647,Derek Amell,Linesman
2011020648,Shane Heyer,Linesman
2011020649,Chris Rooney,Referee
2011020650,Jonny Murray,Linesman
2011020651,Francis Charron,Referee
2011020652,Steve Kozari,Referee
2011020653,Tom Kowal,Referee
2011020654,Kelly Sutherland,Referee
2011020655,Thor Nelson,Linesman
2011020656,Dan O'Halloran,Referee
2011020657,Rob Martell,Referee
2011020658,Tim Peel,Referee
2011020659,Tim Nowak,Linesman
2011020660,Scott Driscoll,Linesman
2011020661,Dennis LaRue,Referee
2011020662,Mark Wheler,Linesman
2011020663,Brad Lazarowich,Linesman
2011020664,Greg Kimmerly,Referee
2011020665,Darren Gibbs,Linesman
2011020666,Jonny Murray,Linesman
2011020667,Mark Shewchyk,Linesman
2011020668,Kyle Rehman,Referee
2011020669,Don Henderson,Linesman
2011020670,Lonnie Cameron,Linesman
2011020671,Ian Walsh,Referee
2011020672,Dean Morton,Referee
2011020673,Brad Kovachik,Linesman
2011020674,Mike Hasenfratz,Referee
2011020675,Bryan Pancich,Linesman
2011020676,Derek Amell,Linesman
2011020677,Mark Shewchyk,Linesman
2011020678,Pierre Racicot,Linesman
2011020679,Tony Sericolo,Linesman
2011020680,Mike Leggo,Referee
2011020681,Pierre Champoux,Linesman
2011020682,Kyle Rehman,Referee
2011020683,Brad Lazarowich,Linesman
2011020684,Steve Kozari,Referee
2011020685,Dan O'Halloran,Referee
2011020686,Marc Joannette,Referee
2011020687,Wes McCauley,Referee
2011020688,Brian Murphy,Linesman
2011020689,Brian Mach,Linesman
2011020690,Kyle Rehman,Referee
2011020691,Shane Heyer,Linesman
2011020692,Steve Miller,Linesman
2011020693,Thor Nelson,Linesman
2011020694,Mark Wheler,Linesman
2011020695,Kevin Pollock,Referee
2011020696,Brad Watson,Referee
2011020697,Pierre Racicot,Linesman
2011020698,Chris Rooney,Referee
2011020699,Tom Kowal,Referee
2011020700,Wes McCauley,Referee
2011020701,Jay Sharrers,Linesman
2011020702,Marc Joannette,Referee
2011020703,Kevin Pollock,Referee
2011020704,Dennis LaRue,Referee
2011020705,Greg Kimmerly,Referee
2011020706,Frederick L'Ecuyer,Referee
2011020707,Pierre Racicot,Linesman
2011020708,Matt MacPherson,Linesman
2011020709,Thor Nelson,Linesman
2011020710,Ryan Galloway,Linesman
2011020711,Tim Peel,Referee
2011020712,Stephane Auger,Referee
2011020713,Brad Kovachik,Linesman
2011020714,David Brisebois,Linesman
2011020715,Dan O'Rourke,Referee
2011020716,Frederick L'Ecuyer,Referee
2011020717,Francois StLaurent,Referee
2011020718,Pierre Champoux,Linesman
2011020719,Michel Cormier,Linesman
2011020720,Paul Devorski,Referee
2011020721,Dan O'Rourke,Referee
2011020722,Brian Mach,Linesman
2011020723,Brian Murphy,Linesman
2011020724,Scott Cherrey,Linesman
2011020725,Greg Devorski,Linesman
2011020726,Marc Joannette,Referee
2011020727,Stephen Walkom,Referee
2011020728,Gord Dwyer,Referee
2011020729,Bryan Pancich,Linesman
2011020730,Don Henderson,Linesman
2011020731,Andy McElman,Linesman
2011020732,Stephane Auger,Referee
2011020733,Thor Nelson,Linesman
2011020734,Tom Kowal,Referee
2011020735,Kelly Sutherland,Referee
2011020736,Rob Martell,Referee
2011020737,Francois StLaurent,Referee
2011020738,Paul Devorski,Referee
2011020739,Tony Sericolo,Linesman
2011020740,Darren Gibbs,Linesman
2011020741,Kelly Sutherland,Referee
2011020742,David Banfield,Referee
2011020743,Don VanMassenhoven,Referee
2011020744,Kyle Rehman,Referee
2011020745,Jonny Murray,Linesman
2011020746,Kevin Pollock,Referee
2011020747,Ian Walsh,Referee
2011020748,Pierre Champoux,Linesman
2011020749,Steve Miller,Linesman
2011020750,Mark Wheler,Linesman
2011020751,Bryan Pancich,Linesman
2011020752,Wes McCauley,Referee
2011020753,Stephen Walkom,Referee
2011020754,Andy McElman,Linesman
2011020755,Michel Cormier,Linesman
2011020756,Francois StLaurent,Referee
2011020757,Derek Amell,Linesman
2011020758,Mike Cvik,Linesman
